dataset,reducer,n_components,classifier,accuracy_mean,bac_mean,precision_mean,recall_mean,gmean_pdf_mean,accuracy_std,bac_std,precision_std,recall_std,gmean_pdf_std
syn_E2_imb70_30,pca,30.0,knn,0.9463333333333334,0.9244768796865501,0.9485005837727584,0.8694690265486725,0.9080584758471093,0.00382970843102534,0.0031574313862219403,0.01847520545994448,0.009210911502062548,0.006240659138995612
syn_E2_imb70_30,pca,30.0,mlp,0.9443333333333332,0.929336536512869,0.9211025715791036,0.8915929203539823,0.9062130840428708,0.017191729277636857,0.021073557761624808,0.028361490207218558,0.03118344323284066,0.029257673368712375
syn_E2_imb70_30,pca,30.0,svm_rbf,0.9516666666666667,0.9499974667297169,0.8993328195155219,0.9457964601769911,0.9222093047622648,0.00382970843102534,0.00430300646993504,0.014971296405250844,0.012184890591340952,0.005718734733728625
syn_E2_imb70_30,pca,50.0,knn,0.9463333333333334,0.9244768796865501,0.9485005837727584,0.8694690265486725,0.9080584758471093,0.00382970843102534,0.0031574313862219403,0.01847520545994448,0.009210911502062548,0.006240659138995612
syn_E2_imb70_30,pca,50.0,mlp,0.9413333333333334,0.9268750422211713,0.9140825651751872,0.8904867256637168,0.901961575322686,0.008073734277593302,0.004670912879959315,0.034551547006792284,0.015902550628943794,0.011210355811851603
syn_E2_imb70_30,pca,50.0,svm_rbf,0.9516666666666667,0.9499974667297169,0.8993328195155219,0.9457964601769911,0.9222093047622648,0.00382970843102534,0.00430300646993504,0.014971296405250844,0.012184890591340952,0.005718734733728625
syn_E2_imb70_30,pca,70.0,knn,0.9463333333333334,0.9244768796865501,0.9485005837727584,0.8694690265486725,0.9080584758471093,0.00382970843102534,0.0031574313862219403,0.01847520545994448,0.009210911502062548,0.006240659138995612
syn_E2_imb70_30,pca,70.0,mlp,0.9456666666666667,0.9324925690738364,0.9189935665146844,0.8993362831858407,0.9090779557086858,0.00926162932629986,0.008396667633313317,0.02408398616262988,0.006637168141592931,0.014909548055527059
syn_E2_imb70_30,pca,70.0,svm_rbf,0.9516666666666667,0.9499974667297169,0.8993328195155219,0.9457964601769911,0.9222093047622648,0.00382970843102534,0.00430300646993504,0.014971296405250844,0.012184890591340952,0.005718734733728625
syn_E2_imb70_30,none,,knn,0.9463333333333334,0.9244768796865501,0.9485005837727584,0.8694690265486725,0.9080584758471093,0.00382970843102534,0.0031574313862219403,0.01847520545994448,0.009210911502062548,0.006240659138995612
syn_E2_imb70_30,none,,mlp,0.9473333333333332,0.9343144126190637,0.9220633895013581,0.9015486725663716,0.911740090722799,0.009269623828717433,0.010021619647033514,0.01905134319167153,0.012184890591340916,0.01527034874577451
syn_E2_imb70_30,none,,svm_rbf,0.9516666666666667,0.9499974667297169,0.8993328195155219,0.9457964601769911,0.9222093047622648,0.00382970843102534,0.00430300646993504,0.014971296405250844,0.012184890591340952,0.005718734733728625
syn_E2_imb90_10,pca,30.0,knn,0.9463333333333332,0.7434037316849816,0.9921875,0.48717948717948717,0.6942984656890065,0.0073333333333333115,0.03260947786587922,0.015625,0.06452849944675856,0.05195074298680326
syn_E2_imb90_10,pca,30.0,mlp,0.9646666666666668,0.8556261446886447,0.9228219985416147,0.7179487179487181,0.8124799718754382,0.014463235640242671,0.06134723998640872,0.03949770258290589,0.12072176830620114,0.08442077439714048
syn_E2_imb90_10,pca,30.0,svm_rbf,0.9760000000000001,0.9412774725274725,0.8770578282678407,0.8974358974358976,0.8859180706744404,0.00544331053951819,0.040808457893991255,0.024479174363637748,0.08568349425539921,0.03332182038641063
syn_E2_imb90_10,pca,50.0,knn,0.9463333333333332,0.7434037316849816,0.9921875,0.48717948717948717,0.6942984656890065,0.0073333333333333115,0.03260947786587922,0.015625,0.06452849944675856,0.05195074298680326
syn_E2_imb90_10,pca,50.0,mlp,0.9693333333333334,0.8738123855311355,0.9368109319711603,0.7532051282051282,0.8392626525844334,0.014807405554629071,0.056371225915606726,0.05517891042143076,0.108974358974359,0.0842634213312885
syn_E2_imb90_10,pca,50.0,svm_rbf,0.9760000000000001,0.9412774725274725,0.8770578282678407,0.8974358974358976,0.8859180706744404,0.00544331053951819,0.040808457893991255,0.024479174363637748,0.08568349425539921,0.03332182038641063
syn_E2_imb90_10,pca,70.0,knn,0.9463333333333332,0.7434037316849816,0.9921875,0.48717948717948717,0.6942984656890065,0.0073333333333333115,0.03260947786587922,0.015625,0.06452849944675856,0.05195074298680326
syn_E2_imb90_10,pca,70.0,mlp,0.968,0.8773179945054945,0.9146544624138964,0.7628205128205128,0.8337446650637679,0.012073846850849895,0.05651398091714924,0.03222984727158602,0.11298550484104518,0.07094001263952288
syn_E2_imb90_10,pca,70.0,svm_rbf,0.9760000000000001,0.9412774725274725,0.8770578282678407,0.8974358974358976,0.8859180706744404,0.00544331053951819,0.040808457893991255,0.024479174363637748,0.08568349425539921,0.03332182038641063
syn_E2_imb90_10,none,,knn,0.9463333333333332,0.7434037316849816,0.9921875,0.48717948717948717,0.6942984656890065,0.0073333333333333115,0.03260947786587922,0.015625,0.06452849944675856,0.05195074298680326
syn_E2_imb90_10,none,,mlp,0.9716666666666667,0.883613782051282,0.946042239010989,0.7724358974358974,0.854178080110936,0.00716989591328963,0.031878482684371115,0.034919383780966484,0.06399563731569202,0.04004398372353553
syn_E2_imb90_10,none,,svm_rbf,0.9760000000000001,0.9412774725274725,0.8770578282678407,0.8974358974358976,0.8859180706744404,0.00544331053951819,0.040808457893991255,0.024479174363637748,0.08568349425539921,0.03332182038641063
syn_E2_imb95_5,pca,30.0,knn,0.964,0.6605769230769232,1.0,0.3211538461538462,0.5636525787930649,0.004216370213557832,0.03721538938531464,0.0,0.07443077877062934,0.06781953085234231
syn_E2_imb95_5,pca,30.0,mlp,0.9756666666666666,0.8117990222520888,0.8733573717948718,0.628525641025641,0.7402322744064886,0.006743995957997104,0.05021513421684956,0.05695311932809184,0.09879908420681434,0.081537964205666
syn_E2_imb95_5,pca,30.0,svm_rbf,0.9776666666666667,0.8813235758541295,0.8048826173826173,0.7735576923076923,0.7881780954282362,0.006000000000000005,0.01852747169041504,0.0890366645949183,0.035472820664801355,0.05044345706147812
syn_E2_imb95_5,pca,50.0,knn,0.964,0.6605769230769232,1.0,0.3211538461538462,0.5636525787930649,0.004216370213557832,0.03721538938531464,0.0,0.07443077877062934,0.06781953085234231
syn_E2_imb95_5,pca,50.0,mlp,0.978,0.837023359321786,0.8796670751633987,0.679326923076923,0.7723700512313795,0.003173968190463466,0.02710092582733878,0.03810756191594109,0.05469511605181128,0.03507188089669148
syn_E2_imb95_5,pca,50.0,svm_rbf,0.9776666666666667,0.8813235758541295,0.8048826173826173,0.7735576923076923,0.7881780954282362,0.006000000000000005,0.01852747169041504,0.0890366645949183,0.035472820664801355,0.05044345706147812
syn_E2_imb95_5,pca,70.0,knn,0.964,0.6605769230769232,1.0,0.3211538461538462,0.5636525787930649,0.004216370213557832,0.03721538938531464,0.0,0.07443077877062934,0.06781953085234231
syn_E2_imb95_5,pca,70.0,mlp,0.9763333333333334,0.8008363771289427,0.9352644481954827,0.6044871794871794,0.7452281155585908,0.005590998055737404,0.06955705657789121,0.06436771182851778,0.1415172085492851,0.07553949654801613
syn_E2_imb95_5,pca,70.0,svm_rbf,0.9776666666666667,0.8813235758541295,0.8048826173826173,0.7735576923076923,0.7881780954282362,0.006000000000000005,0.01852747169041504,0.0890366645949183,0.035472820664801355,0.05044345706147812
syn_E2_imb95_5,none,,knn,0.964,0.6605769230769232,1.0,0.3211538461538462,0.5636525787930649,0.004216370213557832,0.03721538938531464,0.0,0.07443077877062934,0.06781953085234231
syn_E2_imb95_5,none,,mlp,0.976,0.8209824136042045,0.8652298850574712,0.6475961538461539,0.7467164424687545,0.006885303726590965,0.05736952439789456,0.06767876868584342,0.11445539298018473,0.08454197737588916
syn_E2_imb95_5,none,,svm_rbf,0.9776666666666667,0.8813235758541295,0.8048826173826173,0.7735576923076923,0.7881780954282362,0.006000000000000005,0.01852747169041504,0.0890366645949183,0.035472820664801355,0.05044345706147812
wine,pca,3.0,knn,0.9607323232323233,0.9663943355119825,0.9610220797720798,0.9663943355119825,0.9637014301042705,0.011037212165017381,0.009493804134633856,0.012483044644661776,0.009493804134633856,0.010741907384097126
wine,pca,3.0,mlp,0.8766414141414142,0.8618386243386243,0.9182137307137307,0.8618386243386243,0.889426285274239,0.06864275544226543,0.07572991031533395,0.042502447003729384,0.07572991031533395,0.05980534882439862
wine,pca,3.0,svm_rbf,0.9607323232323233,0.9651960784313726,0.9634154516507458,0.9651960784313726,0.9643049460078686,0.011037212165017381,0.010880711742793777,0.009795471662659686,0.010880711742793777,0.010300451886256048
wine,pca,6.0,knn,0.9494949494949495,0.9554738562091504,0.9504245074098016,0.9554738562091504,0.9529393563862886,0.010784927527304368,0.008348034554528823,0.010824096585000675,0.008348034554528823,0.008774482756837194
wine,pca,6.0,mlp,0.9094696969696969,0.9089130096483037,0.9183714179553962,0.9089130096483037,0.9136137482083497,0.09307317126504491,0.09327036521961583,0.08394099737891876,0.09327036521961583,0.08858816976902109
wine,pca,6.0,svm_rbf,0.9776515151515152,0.975925925925926,0.9799445194182036,0.975925925925926,0.9779287497172748,0.018146125647064363,0.017173367584251305,0.01818331354493562,0.017173367584251305,0.017359421542408843
wine,pca,9.0,knn,0.9551767676767676,0.960375816993464,0.9565624326653739,0.960375816993464,0.9584613227230797,0.017943514064131836,0.018695885832608873,0.016066384209030005,0.018695885832608873,0.016996508402151597
wine,pca,9.0,mlp,0.8589646464646464,0.8639005602240898,0.8691340814982119,0.8639005602240898,0.8664455335663784,0.10395650158772302,0.10823782821354834,0.08984161218486739,0.10823782821354834,0.09888120726272336
wine,pca,9.0,svm_rbf,0.9719696969696969,0.9712962962962963,0.9735342630079472,0.9712962962962963,0.9724071855823608,0.010945350638914265,0.009134968263548617,0.012335708838993311,0.009134968263548617,0.009915610638824655
wine,none,,knn,0.9607323232323233,0.9650054466230936,0.9614303520553521,0.9650054466230936,0.9632097184132036,0.011037212165017381,0.01114785067503716,0.012376924629786325,0.01114785067503716,0.011054875867229454
wine,none,,mlp,0.9386363636363636,0.9458994708994709,0.9412231559290383,0.9458994708994709,0.9435572290533852,0.05545675328165536,0.04753348181514473,0.049769376089303444,0.04753348181514473,0.048637299997073426
wine,none,,svm_rbf,0.9719696969696969,0.9712962962962963,0.9735342630079472,0.9712962962962963,0.9724071855823608,0.010945350638914265,0.009134968263548617,0.012335708838993311,0.009134968263548617,0.009915610638824655
