repeat,fold,accuracy,bac,precision,recall,gmean_pdf,dataset,classifier,reducer,n_components
0,0,0.946607341490545,0.9466333150254111,0.9515811747027891,0.9466333150254111,0.9491040206029454,digits,svm_rbf,kpca,19.0
0,1,0.9610244988864143,0.9608104485006764,0.9619715102976629,0.9608104485006764,0.9613908041238852,digits,svm_rbf,kpca,19.0
1,0,0.9666295884315906,0.9665103539105864,0.9685651175758225,0.9665103539105864,0.9675371902793488,digits,svm_rbf,kpca,19.0
1,1,0.9487750556792873,0.9485318346347522,0.953688861401598,0.9485318346347522,0.9511068527647069,digits,svm_rbf,kpca,19.0
2,0,0.9332591768631813,0.9332228045749936,0.9446706895605296,0.9332228045749936,0.9389292999536603,digits,svm_rbf,kpca,19.0
2,1,0.9565701559020044,0.9563955147520249,0.9591013078091197,0.9563955147520249,0.9577474557426103,digits,svm_rbf,kpca,19.0
3,0,0.9744160177975528,0.9742872706956396,0.9746669096192113,0.9742872706956396,0.9744770716698546,digits,svm_rbf,kpca,19.0
3,1,0.9365256124721604,0.936413528770679,0.9411955726073398,0.936413528770679,0.9388015058619041,digits,svm_rbf,kpca,19.0
4,0,0.9610678531701891,0.961013303283741,0.9625083977808897,0.961013303283741,0.9617605600094827,digits,svm_rbf,kpca,19.0
4,1,0.9443207126948775,0.9440034157678987,0.9502787826018219,0.9440034157678987,0.9471359019210919,digits,svm_rbf,kpca,19.0
0,0,0.9488320355951056,0.9489182714482987,0.9526711250750373,0.9489182714482987,0.9507928466626736,digits,svm_rbf,kpca,32.0
0,1,0.9643652561247216,0.9642717668757881,0.9652930336318045,0.9642717668757881,0.9647822651215298,digits,svm_rbf,kpca,32.0
